# Fused multiply-add sites in MWCC game code (port/tools/fma_scan.py objs).
# file:line function kind count
melee/ty/tydisplay.c:1197 _tyDisplay_80319EF0 fnmsubs 1
melee/ty/tydisplay.c:1201 _tyDisplay_80319EF0 fmadds 1
melee/ty/tydisplay.c:1201 _tyDisplay_80319EF0 fnmsubs 1
melee/ty/tydisplay.c:1205 _tyDisplay_80319EF0 fmadds 1
melee/ty/tydisplay.c:1205 _tyDisplay_80319EF0 fnmsubs 1
melee/ty/tydisplay.c:1295 _tyDisplay_8031A4EC fnmsubs 1
melee/ty/tydisplay.c:1308 _tyDisplay_8031A4EC fnmsubs 1
melee/ty/tydisplay.c:1323 _tyDisplay_8031A4EC fnmsubs 1
melee/ty/tydisplay.c:1335 _tyDisplay_8031A4EC fnmsubs 1
melee/ty/tydisplay.c:1359 _tyDisplay_8031A4EC fnmsubs 1
melee/ty/tydisplay.c:1372 _tyDisplay_8031A4EC fmadds 1
melee/ty/tydisplay.c:1456 _tyDisplay_8031A94C fnmsubs 1
melee/ty/tydisplay.c:1468 _tyDisplay_8031A94C fnmsubs 1
melee/ty/tydisplay.c:1483 _tyDisplay_8031A94C fnmsubs 1
melee/ty/tydisplay.c:1495 _tyDisplay_8031A94C fnmsubs 1
melee/ty/tydisplay.c:1563 _tyDisplay_8031A94C fnmsubs 1
melee/ty/tydisplay.c:1574 _tyDisplay_8031A94C fmadds 1
melee/ty/tyfigupon.c:253 _tyFigupon_80314C5C fmadds 1
melee/ty/tyfigupon.c:255 _tyFigupon_80314C5C fmadds 1
melee/ty/tyfigupon.c:966 _tyFigupon_80316C24 fnmsubs 1
sysdolphin/baselib/aobj.c:145 HSD_AObjInterpretAnim fnmsubs 1
sysdolphin/baselib/axdriver.c:194 AXDriver_8038BF6C fnmsub 3
sysdolphin/baselib/axdriver.c:195 AXDriver_8038BF6C fnmsub 3
sysdolphin/baselib/axdriver.c:197 AXDriver_8038BF6C fnmsub 3
sysdolphin/baselib/axdriver.c:198 AXDriver_8038BF6C fnmsub 3
sysdolphin/baselib/axdriver.c:247 AXDriver_8038BF6C fnmsub 3
sysdolphin/baselib/axdriver.c:248 AXDriver_8038BF6C fnmsub 3
sysdolphin/baselib/axdriver.c:250 AXDriver_8038BF6C fnmsub 3
sysdolphin/baselib/axdriver.c:251 AXDriver_8038BF6C fnmsub 3
sysdolphin/baselib/axdriver.c:737 AXDriver_8038D5B4 fnmsub 3
sysdolphin/baselib/axdriver.c:738 AXDriver_8038D5B4 fnmsub 3
sysdolphin/baselib/axdriver.c:739 AXDriver_8038D5B4 fnmsub 3
sysdolphin/baselib/axdriver.c:740 AXDriver_8038D5B4 fnmsub 3
sysdolphin/baselib/bytecode.c:217 HSD_ByteCodeEval fnmsub 3
sysdolphin/baselib/bytecode.c:266 HSD_ByteCodeEval fnmsubs 1
sysdolphin/baselib/cobj.c:345 setupTopHalfCamera fnmsubs 1
sysdolphin/baselib/cobj.c:350 setupTopHalfCamera fnmsubs 1
sysdolphin/baselib/cobj.c:360 setupTopHalfCamera fnmsubs 1
sysdolphin/baselib/cobj.c:430 setupBottomHalfCamera fmadds 1
sysdolphin/baselib/cobj.c:435 setupBottomHalfCamera fmadds 1
sysdolphin/baselib/cobj.c:445 setupBottomHalfCamera fmadds 1
sysdolphin/baselib/cobj.c:669 roll2upvec fnmsub 3
sysdolphin/baselib/cobj.c:673 roll2upvec fnmsub 3
sysdolphin/baselib/cobj.c:695 HSD_CObjGetUpVector fnmsub 6
sysdolphin/baselib/cobj.c:842 HSD_CObjSetRoll fnmsub 6
sysdolphin/baselib/controller.c:180 HSD_PadClampCheck3 fnmsub 3
sysdolphin/baselib/controller.c:190 HSD_PadClampCheck3 fnmsub 3
sysdolphin/baselib/controller.c:205 HSD_PadClamp fnmsub 6
sysdolphin/baselib/controller.c:207 HSD_PadClamp fnmsub 6
sysdolphin/baselib/controller.c:242 HSD_PadADConvertCheck1 fmadds 1
sysdolphin/baselib/controller.c:249 HSD_PadADConvertCheck1 fnmsub 3
sysdolphin/baselib/displayfunc.c:15 sqrtf__Ff fnmsub 3
sysdolphin/baselib/displayfunc.c:100 mkVBillBoardMtx fnmsub 3
sysdolphin/baselib/displayfunc.c:101 mkVBillBoardMtx fnmsub 3
sysdolphin/baselib/displayfunc.c:134 mkHBillBoardMtx fnmsub 3
sysdolphin/baselib/displayfunc.c:135 mkHBillBoardMtx fnmsub 3
sysdolphin/baselib/displayfunc.c:138 mkHBillBoardMtx fmadds 1
sysdolphin/baselib/displayfunc.c:138 mkHBillBoardMtx fnmsub 3
sysdolphin/baselib/displayfunc.c:167 mkBillBoardMtx fnmsub 3
sysdolphin/baselib/displayfunc.c:168 mkBillBoardMtx fnmsub 3
sysdolphin/baselib/displayfunc.c:207 mkRBillBoardMtx fnmsub 3
sysdolphin/baselib/displayfunc.c:208 mkRBillBoardMtx fnmsub 3
sysdolphin/baselib/displayfunc.c:209 mkRBillBoardMtx fnmsub 3
sysdolphin/baselib/fobj.c:371 FObjUpdateAnim fmadds 1
sysdolphin/baselib/generator.c:287 hsd_8039D71C fmadds 6
sysdolphin/baselib/generator.c:298 hsd_8039D71C fmadds 6
sysdolphin/baselib/generator.c:395 hsd_8039DAD4 fnmsub 3
sysdolphin/baselib/generator.c:481 hsd_8039DAD4 fmadds 1
sysdolphin/baselib/generator.c:528 hsd_8039DAD4 fmadds 1
sysdolphin/baselib/generator.c:548 hsd_8039DAD4 fmadds 1
sysdolphin/baselib/generator.c:557 hsd_8039DAD4 fmadds 1
sysdolphin/baselib/generator.c:588 hsd_8039DAD4 fnmsub 3
sysdolphin/baselib/generator.c:619 hsd_8039DAD4 fmadds 1
sysdolphin/baselib/generator.c:649 hsd_8039DAD4 fmadds 1
sysdolphin/baselib/generator.c:663 hsd_8039DAD4 fmadds 1
sysdolphin/baselib/generator.c:818 hsd_8039DAD4 fmadds 1
sysdolphin/baselib/generator.c:825 hsd_8039DAD4 fnmsubs 1
sysdolphin/baselib/generator.c:838 hsd_8039DAD4 fmadds 6
sysdolphin/baselib/generator.c:863 hsd_8039DAD4 fnmsub 3
sysdolphin/baselib/generator.c:886 hsd_8039DAD4 fnmsub 3
sysdolphin/baselib/generator.c:896 hsd_8039DAD4 fnmsub 3
sysdolphin/baselib/generator.c:909 hsd_8039DAD4 fnmsub 3
sysdolphin/baselib/generator.c:941 hsd_8039DAD4 fmadds 3
sysdolphin/baselib/generator.c:998 hsd_8039EE24 fmadds 1
sysdolphin/baselib/generator.c:1170 hsd_8039F05C fnmsub 3
sysdolphin/baselib/generator.c:1174 hsd_8039F05C fnmsub 3
sysdolphin/baselib/hsd_3915.c:116 DrawASCII fmadd 2
sysdolphin/baselib/hsd_3915.c:123 DrawASCII fmadd 3
sysdolphin/baselib/hsd_3915.c:173 DrawASCII fmadds 4
sysdolphin/baselib/hsd_3915.c:300 hsd_80391E18 fmadd 2
sysdolphin/baselib/hsd_3915.c:341 hsd_80391F28 fmadds 1
sysdolphin/baselib/hsd_3915.c:358 hsd_80391F28 fnmsub 3
sysdolphin/baselib/hsd_3924.c:180 hsd_8039254C fmsubs 1
sysdolphin/baselib/hsd_3924.c:198 hsd_8039254C fmsubs 1
sysdolphin/baselib/hsd_3924.c:204 hsd_8039254C fmadds 1
sysdolphin/baselib/hsd_3924.c:219 hsd_8039254C fmsubs 1
sysdolphin/baselib/hsd_3924.c:225 hsd_8039254C fmadds 1
sysdolphin/baselib/hsd_3924.c:230 hsd_8039254C fmadds 1
sysdolphin/baselib/hsd_3A76.c:364 HSD_SisLib_803A8134 fmadds 1
sysdolphin/baselib/hsd_3A76.c:371 HSD_SisLib_803A8134 fmadds 1
sysdolphin/baselib/hsd_3A76.c:375 HSD_SisLib_803A8134 fnmsubs 1
sysdolphin/baselib/hsd_3A76.c:385 HSD_SisLib_803A8134 fnmsubs 1
sysdolphin/baselib/hsd_3A76.c:559 HSD_SisLib_803A84BC fmadds 2
sysdolphin/baselib/hsd_3A76.c:586 HSD_SisLib_803A84BC fmadds 4
sysdolphin/baselib/hsd_3A76.c:672 HSD_SisLib_803A84BC fmadds 2
sysdolphin/baselib/hsd_3A76.c:717 HSD_SisLib_803A84BC fnmsubs 1
sysdolphin/baselib/hsd_3A76.c:720 HSD_SisLib_803A84BC fnmsubs 1
sysdolphin/baselib/hsd_3A76.c:806 HSD_SisLib_803A84BC fmadd 1
sysdolphin/baselib/hsd_3A76.c:836 HSD_SisLib_803A84BC fmadds 1
sysdolphin/baselib/hsd_3A76.c:840 HSD_SisLib_803A84BC fnmsubs 1
sysdolphin/baselib/hsd_3A76.c:842 HSD_SisLib_803A84BC fnmsubs 1
sysdolphin/baselib/hsd_3A76.c:846 HSD_SisLib_803A84BC fmadds 2
sysdolphin/baselib/hsd_3A76.c:915 HSD_SisLib_803A84BC fmadds 1
sysdolphin/baselib/hsd_3A76.c:918 HSD_SisLib_803A84BC fnmsubs 1
sysdolphin/baselib/hsd_3A76.c:922 HSD_SisLib_803A84BC fnmsubs 1
sysdolphin/baselib/hsd_3B34.c:220 hsd_803B3408 fmadds 1
sysdolphin/baselib/hsd_3B34.c:220 hsd_803B3408 fmsubs 2
sysdolphin/baselib/hsd_3B34.c:220 hsd_803B3408 fnmsubs 1
sysdolphin/baselib/hsd_3B34.c:250 hsd_803B3408 fmadds 4
sysdolphin/baselib/hsd_3B34.c:328 fn_803B376C fmadd 2
sysdolphin/baselib/hsd_3B34.c:355 fn_803B376C fmadd 4
sysdolphin/baselib/hsd_3B34.c:373 fn_803B376C fmadd 2
sysdolphin/baselib/hsd_3B34.c:400 fn_803B376C fmadd 4
sysdolphin/baselib/hsd_3B5C.c:380 fn_803B61B4 fmadd 2
sysdolphin/baselib/hsd_3B5C.c:380 fn_803B61B4 fmsub 2
sysdolphin/baselib/hsd_3B5C.c:393 fn_803B61B4 fmadd 2
sysdolphin/baselib/hsd_3B5C.c:423 fn_803B61B4 fmadd 2
sysdolphin/baselib/hsd_3B5C.c:423 fn_803B61B4 fmsub 2
sysdolphin/baselib/hsd_3B5C.c:436 fn_803B61B4 fmadd 2
sysdolphin/baselib/hsd_3B5C.c:585 fn_803B6820 fmadd 1
sysdolphin/baselib/hsd_3B5C.c:601 fn_803B6820 fmadds 1
sysdolphin/baselib/hsd_3B5C.c:601 fn_803B6820 fnmsub 1
sysdolphin/baselib/hsd_3B5C.c:601 fn_803B6820 fnmsubs 2
sysdolphin/baselib/jobj.c:1205 resolveIKJoint1 fnmsub 3
sysdolphin/baselib/jobj.c:1207 resolveIKJoint1 fnmsub 3
sysdolphin/baselib/jobj.c:1209 resolveIKJoint1 fmsubs 1
sysdolphin/baselib/jobj.c:1219 resolveIKJoint1 fnmsub 3
sysdolphin/baselib/jobj.c:1221 resolveIKJoint1 fnmsub 3
sysdolphin/baselib/jobj.c:1237 resolveIKJoint1 fnmsub 3
sysdolphin/baselib/jobj.c:1305 resolveIKJoint2 fnmsub 3
sysdolphin/baselib/jobj.c:1315 resolveIKJoint2 fnmsub 3
sysdolphin/baselib/jobj.c:1369 resolveIKJoint2 fnmsub 3
sysdolphin/baselib/jobj.c:1417 HSD_JObjSetupMatrixSub fnmsub 3
sysdolphin/baselib/mtx.c:22 HSD_MtxInverse fmadds 2
sysdolphin/baselib/mtx.c:22 HSD_MtxInverse fnmsubs 3
sysdolphin/baselib/mtx.c:39 HSD_MtxInverse fmsubs 8
sysdolphin/baselib/mtx.c:39 HSD_MtxInverse fnmsubs 7
sysdolphin/baselib/mtx.c:61 HSD_MtxInverseConcat fmadds 2
sysdolphin/baselib/mtx.c:61 HSD_MtxInverseConcat fnmsubs 3
sysdolphin/baselib/mtx.c:85 HSD_MtxInverseConcat fmsubs 8
sysdolphin/baselib/mtx.c:85 HSD_MtxInverseConcat fnmsubs 7
sysdolphin/baselib/mtx.c:104 HSD_MtxInverseConcat fmadds 24
sysdolphin/baselib/mtx.c:131 HSD_MtxInverseConcat fmadds 24
sysdolphin/baselib/mtx.c:160 HSD_MtxInverseTranspose fmadds 2
sysdolphin/baselib/mtx.c:160 HSD_MtxInverseTranspose fnmsubs 3
sysdolphin/baselib/mtx.c:177 HSD_MtxInverseTranspose fmsubs 5
sysdolphin/baselib/mtx.c:177 HSD_MtxInverseTranspose fnmsubs 4
sysdolphin/baselib/mtx.c:226 HSD_MtxGetRotation fnmsub 3
sysdolphin/baselib/mtx.c:228 HSD_MtxGetRotation fnmsub 3
sysdolphin/baselib/mtx.c:231 HSD_MtxGetRotation fnmsub 3
sysdolphin/baselib/mtx.c:341 HSD_MkRotationMtx fmadds 2
sysdolphin/baselib/mtx.c:341 HSD_MkRotationMtx fmsubs 2
sysdolphin/baselib/mtx.c:398 HSD_MtxSRT fmadds 2
sysdolphin/baselib/mtx.c:398 HSD_MtxSRT fmsubs 2
sysdolphin/baselib/mtx.c:439 HSD_MtxScaledAdd fmadds 12
sysdolphin/baselib/particle.c:558 hsd_80398F8C fmadds 1
sysdolphin/baselib/particle.c:575 hsd_80398F8C fmadds 2
sysdolphin/baselib/particle.c:577 hsd_80398F8C fnmsub 3
sysdolphin/baselib/particle.c:593 hsd_80398F8C fmadds 4
sysdolphin/baselib/particle.c:593 hsd_80398F8C fmsubs 1
sysdolphin/baselib/particle.c:612 hsd_803991D8 fmadds 2
sysdolphin/baselib/particle.c:625 hsd_803991D8 fmadds 3
sysdolphin/baselib/particle.c:1313 hsd_8039930C fmsubs 1
sysdolphin/baselib/particle.c:1319 hsd_8039930C fmsubs 1
sysdolphin/baselib/particle.c:1324 hsd_8039930C fmsubs 1
sysdolphin/baselib/particle.c:1439 hsd_8039930C fmadds 1
sysdolphin/baselib/particle.c:1495 hsd_8039930C fmadds 6
sysdolphin/baselib/particle.c:1613 hsd_8039930C fnmsub 3
sysdolphin/baselib/particle.c:1624 hsd_8039930C fmadds 2
sysdolphin/baselib/particle.c:1628 hsd_8039930C fnmsub 3
sysdolphin/baselib/particle.c:1986 hsd_8039930C fmadds 1
sysdolphin/baselib/particle.c:2015 hsd_8039930C fmadds 1
sysdolphin/baselib/particle.c:2018 hsd_8039930C fnmsub 3
sysdolphin/baselib/particle.c:2778 hsd_8039930C fmadds 1
sysdolphin/baselib/particle.c:2895 hsd_8039930C fmadds 1
sysdolphin/baselib/particle.c:2901 hsd_8039930C fmadds 4
sysdolphin/baselib/particle.c:2901 hsd_8039930C fmsubs 1
sysdolphin/baselib/pobj.c:869 drawShapeAnim fmadds 3
sysdolphin/baselib/pobj.c:884 drawShapeAnim fmadds 8
sysdolphin/baselib/pobj.c:885 drawShapeAnim fmadds 1
sysdolphin/baselib/pobj.c:898 drawShapeAnim fmadds 3
sysdolphin/baselib/pobj.c:915 drawShapeAnim fmadds 3
sysdolphin/baselib/pobj.c:932 drawShapeAnim fmadds 9
sysdolphin/baselib/pobj.c:944 drawShapeAnim fmadds 3
sysdolphin/baselib/psdisp.c:144 calcTornadoLastPos fmadds 1
sysdolphin/baselib/psdisp.c:149 calcTornadoLastPos fmadds 4
sysdolphin/baselib/psdisp.c:149 calcTornadoLastPos fmsubs 1
sysdolphin/baselib/psdisp.c:864 psDispSubMakePolygon fmadds 2
sysdolphin/baselib/psdisp.c:865 psDispSubMakePolygon fnmsub 3
sysdolphin/baselib/psdisp.c:874 psDispSubMakePolygon fnmsub 3
sysdolphin/baselib/psdisp.c:906 psDispSubMakePolygon fnmsubs 1
sysdolphin/baselib/psdisp.c:920 psDispSubMakePolygon fmadds 6
sysdolphin/baselib/psdisp.c:987 psDispSubMakePolygon fmadds 6
sysdolphin/baselib/psdisp.c:1938 psDispParticles fmadds 8
sysdolphin/baselib/psdisp.c:1963 psDispParticles fmadds 8
sysdolphin/baselib/psdisp.c:2186 psDispParticles fmadds 18
sysdolphin/baselib/psdisp.c:2186 psDispParticles fnmsub 6
sysdolphin/baselib/psdisp.c:2195 psDispParticles fmadds 63
sysdolphin/baselib/psdisp.c:2195 psDispParticles fmsubs 4
sysdolphin/baselib/psdisp.c:2195 psDispParticles fnmsub 12
sysdolphin/baselib/psdisp.c:2195 psDispParticles fnmsubs 1
sysdolphin/baselib/psdisp.c:2197 psDispParticles fmadds 32
sysdolphin/baselib/psdisp.c:2197 psDispParticles fmsubs 5
sysdolphin/baselib/quatlib.c:17 MatToQuat fnmsub 3
sysdolphin/baselib/quatlib.c:19 MatToQuat fnmsub 3
sysdolphin/baselib/quatlib.c:21 MatToQuat fnmsub 3
sysdolphin/baselib/quatlib.c:27 MatToQuat fnmsub 3
sysdolphin/baselib/quatlib.c:44 MatToQuat fnmsub 3
sysdolphin/baselib/quatlib.c:63 HSD_QuatLib_8037EB28 fnmsub 3
sysdolphin/baselib/quatlib.c:78 HSD_QuatLib_8037EC4C fmadds 5
sysdolphin/baselib/quatlib.c:78 HSD_QuatLib_8037EC4C fmsubs 4
sysdolphin/baselib/quatlib.c:105 HSD_QuatLib_8037ECE0 fnmsub 3
sysdolphin/baselib/quatlib.c:138 EulerToQuat fmadds 2
sysdolphin/baselib/quatlib.c:138 EulerToQuat fmsubs 2
sysdolphin/baselib/quatlib.c:149 HSD_QuatLib_8037EF28 fmadds 3
sysdolphin/baselib/quatlib.c:169 HSD_QuatLib_8037EF28 fmadds 4
sysdolphin/baselib/quatlib.c:182 HSD_QuatLib_8037EF28 fmadds 4
sysdolphin/baselib/quatlib.c:191 HSD_QuatLib_8037EF28 fmadds 4
sysdolphin/baselib/robj.c:251 set_dirup_matrix fnmsub 3
sysdolphin/baselib/robj.c:254 set_dirup_matrix fnmsub 3
sysdolphin/baselib/robj.c:373 resolveCnsOrientation fnmsub 3
sysdolphin/baselib/robj.c:392 resolveCnsOrientation fnmsub 3
sysdolphin/baselib/sobjlib.c:293 HSD_SObjLib_803A4A68 fmadds 2
sysdolphin/baselib/spline.c:18 splGetHelmite fmadds 3
sysdolphin/baselib/spline.c:50 splGetBSplinePoint fmadds 10
sysdolphin/baselib/spline.c:50 splGetBSplinePoint fmsubs 1
sysdolphin/baselib/spline.c:97 splGetSplinePoint fmadds 3
sysdolphin/baselib/spline.c:103 splGetSplinePoint fmadds 9
sysdolphin/baselib/spline.c:107 splGetSplinePoint fmadds 10
sysdolphin/baselib/spline.c:107 splGetSplinePoint fmsubs 1
sysdolphin/baselib/spline.c:111 splGetSplinePoint fmadds 13
sysdolphin/baselib/spline.c:111 splGetSplinePoint fnmsubs 1
sysdolphin/baselib/spline.c:126 splGetSplinePoint fmadds 10
sysdolphin/baselib/spline.c:138 splArcLengthPolynomial fmadds 3
sysdolphin/baselib/spline.c:217 splArcLengthGetParameter fmadds 8
sysdolphin/baselib/spline.c:218 splArcLengthGetParameter fmadds 6
sysdolphin/baselib/synth.c:1077 HSD_SynthSFXUpdateMix fnmsub 4
sysdolphin/baselib/synth.c:1079 HSD_SynthSFXUpdateMix fnmsub 4
sysdolphin/baselib/tobj.c:416 TObjSetupMtx fmadds 3
sysdolphin/baselib/tobj.c:444 TObjSetupMtx fmadds 2
